HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,home_fpl,away_fpl,home_win,away_win
Stoke,Chelsea,0,4,A,0.0,2.0,A,2017-18,59.40909090909091,101.9,0.34615384615384615,0.42435424354243545
Swansea,Watford,1,2,A,0.0,1.0,A,2017-18,50.16,47.041666666666664,0.3465346534653465,0.17142857142857143
West Ham,Tottenham,2,3,A,0.0,2.0,A,2017-18,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Brighton,Newcastle,1,0,H,0.0,0.0,D,2017-18,0.0,0.0,0.3684210526315789,0.1910569105691057
Arsenal,West Brom,2,0,H,1.0,0.0,H,2017-18,68.92857142857143,71.26315789473684,0.6383763837638377,0.15333333333333332
Bournemouth,Leicester,0,0,D,0.0,0.0,D,2017-18,68.75,59.875,0.3333333333333333,0.23776223776223776
Chelsea,Man City,0,1,A,0.0,0.0,D,2017-18,101.9,81.95,0.6051660516605166,0.33482142857142855
Huddersfield,Tottenham,0,4,A,0.0,3.0,A,2017-18,0.0,95.5,0.3157894736842105,0.28044280442804426
Man United,Crystal Palace,4,0,H,2.0,0.0,H,2017-18,70.6,63.61904761904762,0.6678966789667896,0.22727272727272727
Stoke,Southampton,2,1,H,1.0,0.0,H,2017-18,59.40909090909091,60.0,0.34615384615384615,0.17475728155339806
West Brom,Watford,2,2,D,2.0,1.0,H,2017-18,71.26315789473684,47.041666666666664,0.28,0.17142857142857143
West Ham,Swansea,1,0,H,0.0,0.0,D,2017-18,68.04545454545455,50.16,0.371900826446281,0.18811881188118812
Arsenal,Brighton,2,0,H,1.0,0.0,H,2017-18,68.92857142857143,0.0,0.6383763837638377,0.10526315789473684
Everton,Burnley,0,1,A,0.0,1.0,A,2017-18,62.32142857142857,64.38888888888889,0.42435424354243545,0.15254237288135594
Newcastle,Liverpool,1,1,D,1.0,1.0,D,2017-18,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Burnley,West Ham,1,1,D,0.0,1.0,A,2017-18,64.38888888888889,68.04545454545455,0.3559322033898305,0.19421487603305784
Crystal Palace,Chelsea,2,1,H,2.0,1.0,H,2017-18,63.61904761904762,101.9,0.2818181818181818,0.42435424354243545
Liverpool,Man United,0,0,D,0.0,0.0,D,2017-18,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
Man City,Stoke,7,2,H,3.0,1.0,H,2017-18,81.95,59.40909090909091,0.5401785714285714,0.17692307692307693
Swansea,Huddersfield,2,0,H,1.0,0.0,H,2017-18,50.16,0.0,0.3465346534653465,0.15789473684210525
Tottenham,Bournemouth,1,0,H,0.0,0.0,D,2017-18,95.5,68.75,0.4944649446494465,0.21568627450980393
Watford,Arsenal,2,1,H,0.0,1.0,A,2017-18,47.041666666666664,68.92857142857143,0.2714285714285714,0.36900369003690037
Brighton,Everton,1,1,D,0.0,0.0,D,2017-18,0.0,62.32142857142857,0.3684210526315789,0.21033210332103322
Southampton,Newcastle,2,2,D,0.0,1.0,A,2017-18,60.0,0.0,0.41262135922330095,0.1910569105691057
Leicester,West Brom,1,1,D,0.0,0.0,D,2017-18,59.875,71.26315789473684,0.34965034965034963,0.15333333333333332
West Ham,Brighton,0,3,A,0.0,2.0,A,2017-18,68.04545454545455,0.0,0.371900826446281,0.10526315789473684
Chelsea,Watford,4,2,H,1.0,1.0,D,2017-18,101.9,47.041666666666664,0.6051660516605166,0.17142857142857143
Huddersfield,Man United,2,1,H,2.0,0.0,H,2017-18,0.0,70.6,0.3157894736842105,0.47601476014760147
Man City,Burnley,3,0,H,1.0,0.0,H,2017-18,81.95,64.38888888888889,0.5401785714285714,0.15254237288135594
Newcastle,Crystal Palace,1,0,H,0.0,0.0,D,2017-18,0.0,63.61904761904762,0.44715447154471544,0.22727272727272727
Southampton,West Brom,1,0,H,0.0,0.0,D,2017-18,60.0,71.26315789473684,0.41262135922330095,0.15333333333333332
Stoke,Bournemouth,1,2,A,0.0,2.0,A,2017-18,59.40909090909091,68.75,0.34615384615384615,0.21568627450980393
Swansea,Leicester,1,2,A,0.0,1.0,A,2017-18,50.16,59.875,0.3465346534653465,0.23776223776223776
Everton,Arsenal,2,5,A,1.0,1.0,D,2017-18,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Tottenham,Liverpool,4,1,H,3.0,1.0,H,2017-18,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
Arsenal,Swansea,2,1,H,0.0,1.0,A,2017-18,68.92857142857143,50.16,0.6383763837638377,0.18811881188118812
Bournemouth,Chelsea,0,1,A,0.0,0.0,D,2017-18,68.75,101.9,0.3333333333333333,0.42435424354243545
Crystal Palace,West Ham,2,2,D,0.0,2.0,A,2017-18,63.61904761904762,68.04545454545455,0.2818181818181818,0.19421487603305784
Liverpool,Huddersfield,3,0,H,0.0,0.0,D,2017-18,70.07407407407408,0.0,0.5793357933579336,0.15789473684210525
Man United,Tottenham,1,0,H,0.0,0.0,D,2017-18,70.6,95.5,0.6678966789667896,0.28044280442804426
Watford,Stoke,0,1,A,0.0,1.0,A,2017-18,47.041666666666664,59.40909090909091,0.2714285714285714,0.17692307692307693
West Brom,Man City,2,3,A,1.0,2.0,A,2017-18,71.26315789473684,81.95,0.28,0.33482142857142855
Brighton,Southampton,1,1,D,0.0,1.0,A,2017-18,0.0,60.0,0.3684210526315789,0.17475728155339806
Leicester,Everton,2,0,H,2.0,0.0,H,2017-18,59.875,62.32142857142857,0.34965034965034963,0.21033210332103322
Burnley,Newcastle,1,0,H,0.0,0.0,D,2017-18,64.38888888888889,0.0,0.3559322033898305,0.1910569105691057
Huddersfield,West Brom,1,0,H,1.0,0.0,H,2017-18,0.0,71.26315789473684,0.3157894736842105,0.15333333333333332
Newcastle,Bournemouth,0,1,A,0.0,0.0,D,2017-18,0.0,68.75,0.44715447154471544,0.21568627450980393
Southampton,Burnley,0,1,A,0.0,0.0,D,2017-18,60.0,64.38888888888889,0.41262135922330095,0.15254237288135594
Stoke,Leicester,2,2,D,1.0,1.0,D,2017-18,59.40909090909091,59.875,0.34615384615384615,0.23776223776223776
Swansea,Brighton,0,1,A,0.0,1.0,A,2017-18,50.16,0.0,0.3465346534653465,0.10526315789473684
West Ham,Liverpool,1,4,A,0.0,2.0,A,2017-18,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Chelsea,Man United,1,0,H,0.0,0.0,D,2017-18,101.9,70.6,0.6051660516605166,0.47601476014760147
Everton,Watford,3,2,H,0.0,0.0,D,2017-18,62.32142857142857,47.041666666666664,0.42435424354243545,0.17142857142857143
Man City,Arsenal,3,1,H,1.0,0.0,H,2017-18,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
Tottenham,Crystal Palace,1,0,H,0.0,0.0,D,2017-18,95.5,63.61904761904762,0.4944649446494465,0.22727272727272727
Arsenal,Tottenham,2,0,H,2.0,0.0,H,2017-18,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Bournemouth,Huddersfield,4,0,H,2.0,0.0,H,2017-18,68.75,0.0,0.3333333333333333,0.15789473684210525
Burnley,Swansea,2,0,H,2.0,0.0,H,2017-18,64.38888888888889,50.16,0.3559322033898305,0.18811881188118812
Crystal Palace,Everton,2,2,D,2.0,2.0,D,2017-18,63.61904761904762,62.32142857142857,0.2818181818181818,0.21033210332103322
Leicester,Man City,0,2,A,0.0,1.0,A,2017-18,59.875,81.95,0.34965034965034963,0.33482142857142855
Liverpool,Southampton,3,0,H,2.0,0.0,H,2017-18,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Man United,Newcastle,4,1,H,2.0,1.0,H,2017-18,70.6,0.0,0.6678966789667896,0.1910569105691057
West Brom,Chelsea,0,4,A,0.0,3.0,A,2017-18,71.26315789473684,101.9,0.28,0.42435424354243545
Watford,West Ham,2,0,H,1.0,0.0,H,2017-18,47.041666666666664,68.04545454545455,0.2714285714285714,0.19421487603305784
Brighton,Stoke,2,2,D,1.0,2.0,A,2017-18,0.0,59.40909090909091,0.3684210526315789,0.17692307692307693
West Ham,Leicester,1,1,D,1.0,1.0,D,2017-18,68.04545454545455,59.875,0.371900826446281,0.23776223776223776
Crystal Palace,Stoke,2,1,H,0.0,0.0,D,2017-18,63.61904761904762,59.40909090909091,0.2818181818181818,0.17692307692307693
Liverpool,Chelsea,1,1,D,0.0,0.0,D,2017-18,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Man United,Brighton,1,0,H,0.0,0.0,D,2017-18,70.6,0.0,0.6678966789667896,0.10526315789473684
Newcastle,Watford,0,3,A,0.0,2.0,A,2017-18,0.0,47.041666666666664,0.44715447154471544,0.17142857142857143
Swansea,Bournemouth,0,0,D,0.0,0.0,D,2017-18,50.16,68.75,0.3465346534653465,0.21568627450980393
Tottenham,West Brom,1,1,D,0.0,1.0,A,2017-18,95.5,71.26315789473684,0.4944649446494465,0.15333333333333332
Burnley,Arsenal,0,1,A,0.0,0.0,D,2017-18,64.38888888888889,68.92857142857143,0.3559322033898305,0.36900369003690037
Huddersfield,Man City,1,2,A,1.0,0.0,H,2017-18,0.0,81.95,0.3157894736842105,0.33482142857142855
Southampton,Everton,4,1,H,1.0,1.0,D,2017-18,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
Brighton,Crystal Palace,0,0,D,0.0,0.0,D,2017-18,0.0,63.61904761904762,0.3684210526315789,0.22727272727272727
Leicester,Tottenham,2,1,H,2.0,0.0,H,2017-18,59.875,95.5,0.34965034965034963,0.28044280442804426
Watford,Man United,2,4,A,0.0,3.0,A,2017-18,47.041666666666664,70.6,0.2714285714285714,0.47601476014760147
West Brom,Newcastle,2,2,D,1.0,0.0,H,2017-18,71.26315789473684,0.0,0.28,0.1910569105691057
Arsenal,Huddersfield,5,0,H,1.0,0.0,H,2017-18,68.92857142857143,0.0,0.6383763837638377,0.15789473684210525
Bournemouth,Burnley,1,2,A,0.0,1.0,A,2017-18,68.75,64.38888888888889,0.3333333333333333,0.15254237288135594
Chelsea,Swansea,1,0,H,0.0,0.0,D,2017-18,101.9,50.16,0.6051660516605166,0.18811881188118812
Everton,West Ham,4,0,H,2.0,0.0,H,2017-18,62.32142857142857,68.04545454545455,0.42435424354243545,0.19421487603305784
Man City,Southampton,2,1,H,0.0,0.0,D,2017-18,81.95,60.0,0.5401785714285714,0.17475728155339806
Stoke,Liverpool,0,3,A,0.0,1.0,A,2017-18,59.40909090909091,70.07407407407408,0.34615384615384615,0.35424354243542433
Arsenal,Man United,1,3,A,0.0,2.0,A,2017-18,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Brighton,Liverpool,1,5,A,0.0,2.0,A,2017-18,0.0,70.07407407407408,0.3684210526315789,0.35424354243542433
Chelsea,Newcastle,3,1,H,2.0,1.0,H,2017-18,101.9,0.0,0.6051660516605166,0.1910569105691057
Everton,Huddersfield,2,0,H,0.0,0.0,D,2017-18,62.32142857142857,0.0,0.42435424354243545,0.15789473684210525
Leicester,Burnley,1,0,H,1.0,0.0,H,2017-18,59.875,64.38888888888889,0.34965034965034963,0.15254237288135594
Stoke,Swansea,2,1,H,2.0,1.0,H,2017-18,59.40909090909091,50.16,0.34615384615384615,0.18811881188118812
Watford,Tottenham,1,1,D,1.0,1.0,D,2017-18,47.041666666666664,95.5,0.2714285714285714,0.28044280442804426
West Brom,Crystal Palace,0,0,D,0.0,0.0,D,2017-18,71.26315789473684,63.61904761904762,0.28,0.22727272727272727
Bournemouth,Southampton,1,1,D,1.0,0.0,H,2017-18,68.75,60.0,0.3333333333333333,0.17475728155339806
Man City,West Ham,2,1,H,0.0,1.0,A,2017-18,81.95,68.04545454545455,0.5401785714285714,0.19421487603305784
Burnley,Watford,1,0,H,1.0,0.0,H,2017-18,64.38888888888889,47.041666666666664,0.3559322033898305,0.17142857142857143
Crystal Palace,Bournemouth,2,2,D,2.0,2.0,D,2017-18,63.61904761904762,68.75,0.2818181818181818,0.21568627450980393
Huddersfield,Brighton,2,0,H,2.0,0.0,H,2017-18,0.0,0.0,0.3157894736842105,0.10526315789473684
Newcastle,Leicester,2,3,A,1.0,1.0,D,2017-18,0.0,59.875,0.44715447154471544,0.23776223776223776
Swansea,West Brom,1,0,H,0.0,0.0,D,2017-18,50.16,71.26315789473684,0.3465346534653465,0.15333333333333332
Tottenham,Stoke,5,1,H,1.0,0.0,H,2017-18,95.5,59.40909090909091,0.4944649446494465,0.17692307692307693
West Ham,Chelsea,1,0,H,1.0,0.0,H,2017-18,68.04545454545455,101.9,0.371900826446281,0.42435424354243545
Liverpool,Everton,1,1,D,1.0,0.0,H,2017-18,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Man United,Man City,1,2,A,1.0,1.0,D,2017-18,70.6,81.95,0.6678966789667896,0.33482142857142855
Southampton,Arsenal,1,1,D,1.0,0.0,H,2017-18,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Burnley,Stoke,1,0,H,0.0,0.0,D,2017-18,64.38888888888889,59.40909090909091,0.3559322033898305,0.17692307692307693
Crystal Palace,Watford,2,1,H,0.0,1.0,A,2017-18,63.61904761904762,47.041666666666664,0.2818181818181818,0.17142857142857143
Huddersfield,Chelsea,1,3,A,0.0,2.0,A,2017-18,0.0,101.9,0.3157894736842105,0.42435424354243545
Liverpool,West Brom,0,0,D,0.0,0.0,D,2017-18,70.07407407407408,71.26315789473684,0.5793357933579336,0.15333333333333332
Man United,Bournemouth,1,0,H,1.0,0.0,H,2017-18,70.6,68.75,0.6678966789667896,0.21568627450980393
Newcastle,Everton,0,1,A,0.0,1.0,A,2017-18,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
Southampton,Leicester,1,4,A,0.0,3.0,A,2017-18,60.0,59.875,0.41262135922330095,0.23776223776223776
Swansea,Man City,0,4,A,0.0,2.0,A,2017-18,50.16,81.95,0.3465346534653465,0.33482142857142855
Tottenham,Brighton,2,0,H,1.0,0.0,H,2017-18,95.5,0.0,0.4944649446494465,0.10526315789473684
West Ham,Arsenal,0,0,D,0.0,0.0,D,2017-18,68.04545454545455,68.92857142857143,0.371900826446281,0.36900369003690037
Arsenal,Newcastle,1,0,H,1.0,0.0,H,2017-18,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Brighton,Burnley,0,0,D,0.0,0.0,D,2017-18,0.0,64.38888888888889,0.3684210526315789,0.15254237288135594
Chelsea,Southampton,1,0,H,1.0,0.0,H,2017-18,101.9,60.0,0.6051660516605166,0.17475728155339806
Leicester,Crystal Palace,0,3,A,0.0,2.0,A,2017-18,59.875,63.61904761904762,0.34965034965034963,0.22727272727272727
Man City,Tottenham,4,1,H,1.0,0.0,H,2017-18,81.95,95.5,0.5401785714285714,0.28044280442804426
Stoke,West Ham,0,3,A,0.0,1.0,A,2017-18,59.40909090909091,68.04545454545455,0.34615384615384615,0.19421487603305784
Watford,Huddersfield,1,4,A,0.0,2.0,A,2017-18,47.041666666666664,0.0,0.2714285714285714,0.15789473684210525
Bournemouth,Liverpool,0,4,A,0.0,3.0,A,2017-18,68.75,70.07407407407408,0.3333333333333333,0.35424354243542433
West Brom,Man United,1,2,A,0.0,2.0,A,2017-18,71.26315789473684,70.6,0.28,0.47601476014760147
Everton,Swansea,3,1,H,1.0,1.0,D,2017-18,62.32142857142857,50.16,0.42435424354243545,0.18811881188118812
Arsenal,Liverpool,3,3,D,0.0,1.0,A,2017-18,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Brighton,Watford,1,0,H,0.0,0.0,D,2017-18,0.0,47.041666666666664,0.3684210526315789,0.17142857142857143
Burnley,Tottenham,0,3,A,0.0,1.0,A,2017-18,64.38888888888889,95.5,0.3559322033898305,0.28044280442804426
Everton,Chelsea,0,0,D,0.0,0.0,D,2017-18,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Leicester,Man United,2,2,D,1.0,1.0,D,2017-18,59.875,70.6,0.34965034965034963,0.47601476014760147
Man City,Bournemouth,4,0,H,1.0,0.0,H,2017-18,81.95,68.75,0.5401785714285714,0.21568627450980393
Southampton,Huddersfield,1,1,D,1.0,0.0,H,2017-18,60.0,0.0,0.41262135922330095,0.15789473684210525
Stoke,West Brom,3,1,H,2.0,0.0,H,2017-18,59.40909090909091,71.26315789473684,0.34615384615384615,0.15333333333333332
Swansea,Crystal Palace,1,1,D,0.0,0.0,D,2017-18,50.16,63.61904761904762,0.3465346534653465,0.22727272727272727
West Ham,Newcastle,2,3,A,1.0,1.0,D,2017-18,68.04545454545455,0.0,0.371900826446281,0.1910569105691057
Bournemouth,West Ham,3,3,D,1.0,1.0,D,2017-18,68.75,68.04545454545455,0.3333333333333333,0.19421487603305784
Chelsea,Brighton,2,0,H,0.0,0.0,D,2017-18,101.9,0.0,0.6051660516605166,0.10526315789473684
Huddersfield,Stoke,1,1,D,1.0,0.0,H,2017-18,0.0,59.40909090909091,0.3157894736842105,0.17692307692307693
Liverpool,Swansea,5,0,H,1.0,0.0,H,2017-18,70.07407407407408,50.16,0.5793357933579336,0.18811881188118812
Man United,Burnley,2,2,D,0.0,2.0,A,2017-18,70.6,64.38888888888889,0.6678966789667896,0.15254237288135594
Tottenham,Southampton,5,2,H,2.0,0.0,H,2017-18,95.5,60.0,0.4944649446494465,0.17475728155339806
Watford,Leicester,2,1,H,1.0,1.0,D,2017-18,47.041666666666664,59.875,0.2714285714285714,0.23776223776223776
West Brom,Everton,0,0,D,0.0,0.0,D,2017-18,71.26315789473684,62.32142857142857,0.28,0.21033210332103322
Newcastle,Man City,0,1,A,0.0,1.0,A,2017-18,0.0,81.95,0.44715447154471544,0.33482142857142855
Crystal Palace,Arsenal,2,3,A,0.0,1.0,A,2017-18,63.61904761904762,68.92857142857143,0.2818181818181818,0.36900369003690037
Bournemouth,Everton,2,1,H,1.0,0.0,H,2017-18,68.75,62.32142857142857,0.3333333333333333,0.21033210332103322
Chelsea,Stoke,5,0,H,3.0,0.0,H,2017-18,101.9,59.40909090909091,0.6051660516605166,0.17692307692307693
Huddersfield,Burnley,0,0,D,0.0,0.0,D,2017-18,0.0,64.38888888888889,0.3157894736842105,0.15254237288135594
Liverpool,Leicester,2,1,H,0.0,1.0,A,2017-18,70.07407407407408,59.875,0.5793357933579336,0.23776223776223776
Man United,Southampton,0,0,D,0.0,0.0,D,2017-18,70.6,60.0,0.6678966789667896,0.17475728155339806
Newcastle,Brighton,0,0,D,0.0,0.0,D,2017-18,0.0,0.0,0.44715447154471544,0.10526315789473684
Watford,Swansea,1,2,A,1.0,0.0,H,2017-18,47.041666666666664,50.16,0.2714285714285714,0.18811881188118812
Crystal Palace,Man City,0,0,D,0.0,0.0,D,2017-18,63.61904761904762,81.95,0.2818181818181818,0.33482142857142855
West Brom,Arsenal,1,1,D,0.0,0.0,D,2017-18,71.26315789473684,68.92857142857143,0.28,0.36900369003690037
Brighton,Bournemouth,2,2,D,1.0,1.0,D,2017-18,0.0,68.75,0.3684210526315789,0.21568627450980393
Burnley,Liverpool,1,2,A,0.0,0.0,D,2017-18,64.38888888888889,70.07407407407408,0.3559322033898305,0.35424354243542433
Everton,Man United,0,2,A,0.0,0.0,D,2017-18,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Leicester,Huddersfield,3,0,H,0.0,0.0,D,2017-18,59.875,0.0,0.34965034965034963,0.15789473684210525
Stoke,Newcastle,0,1,A,0.0,0.0,D,2017-18,59.40909090909091,0.0,0.34615384615384615,0.1910569105691057
Man City,Watford,3,1,H,2.0,0.0,H,2017-18,81.95,47.041666666666664,0.5401785714285714,0.17142857142857143
Southampton,Crystal Palace,1,2,A,1.0,0.0,H,2017-18,60.0,63.61904761904762,0.41262135922330095,0.22727272727272727
Swansea,Tottenham,0,2,A,0.0,1.0,A,2017-18,50.16,95.5,0.3465346534653465,0.28044280442804426
West Ham,West Brom,2,1,H,0.0,1.0,A,2017-18,68.04545454545455,71.26315789473684,0.371900826446281,0.15333333333333332
Arsenal,Chelsea,2,2,D,0.0,0.0,D,2017-18,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Tottenham,West Ham,1,1,D,0.0,0.0,D,2017-18,95.5,68.04545454545455,0.4944649446494465,0.19421487603305784
Chelsea,Leicester,0,0,D,0.0,0.0,D,2017-18,101.9,59.875,0.6051660516605166,0.23776223776223776
Crystal Palace,Burnley,1,0,H,1.0,0.0,H,2017-18,63.61904761904762,64.38888888888889,0.2818181818181818,0.15254237288135594
Huddersfield,West Ham,1,4,A,1.0,1.0,D,2017-18,0.0,68.04545454545455,0.3157894736842105,0.19421487603305784
Newcastle,Swansea,1,1,D,0.0,0.0,D,2017-18,0.0,50.16,0.44715447154471544,0.18811881188118812
Tottenham,Everton,4,0,H,1.0,0.0,H,2017-18,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
Watford,Southampton,2,2,D,0.0,2.0,A,2017-18,47.041666666666664,60.0,0.2714285714285714,0.17475728155339806
West Brom,Brighton,2,0,H,1.0,0.0,H,2017-18,71.26315789473684,0.0,0.28,0.10526315789473684
Bournemouth,Arsenal,2,1,H,0.0,0.0,D,2017-18,68.75,68.92857142857143,0.3333333333333333,0.36900369003690037
Liverpool,Man City,4,3,H,1.0,1.0,D,2017-18,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Man United,Stoke,3,0,H,2.0,0.0,H,2017-18,70.6,59.40909090909091,0.6678966789667896,0.17692307692307693
Arsenal,Crystal Palace,4,1,H,4.0,0.0,H,2017-18,68.92857142857143,63.61904761904762,0.6383763837638377,0.22727272727272727
Brighton,Chelsea,0,4,A,0.0,2.0,A,2017-18,0.0,101.9,0.3684210526315789,0.42435424354243545
Burnley,Man United,0,1,A,0.0,0.0,D,2017-18,64.38888888888889,70.6,0.3559322033898305,0.47601476014760147
Everton,West Brom,1,1,D,0.0,1.0,A,2017-18,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Leicester,Watford,2,0,H,1.0,0.0,H,2017-18,59.875,47.041666666666664,0.34965034965034963,0.17142857142857143
Man City,Newcastle,3,1,H,1.0,0.0,H,2017-18,81.95,0.0,0.5401785714285714,0.1910569105691057
Stoke,Huddersfield,2,0,H,0.0,0.0,D,2017-18,59.40909090909091,0.0,0.34615384615384615,0.15789473684210525
West Ham,Bournemouth,1,1,D,0.0,0.0,D,2017-18,68.04545454545455,68.75,0.371900826446281,0.21568627450980393
Southampton,Tottenham,1,1,D,1.0,1.0,D,2017-18,60.0,95.5,0.41262135922330095,0.28044280442804426
Swansea,Liverpool,1,0,H,1.0,0.0,H,2017-18,50.16,70.07407407407408,0.3465346534653465,0.35424354243542433
Huddersfield,Liverpool,0,3,A,0.0,2.0,A,2017-18,0.0,70.07407407407408,0.3157894736842105,0.35424354243542433
Swansea,Arsenal,3,1,H,1.0,1.0,D,2017-18,50.16,68.92857142857143,0.3465346534653465,0.36900369003690037
West Ham,Crystal Palace,1,1,D,1.0,1.0,D,2017-18,68.04545454545455,63.61904761904762,0.371900826446281,0.22727272727272727
Chelsea,Bournemouth,0,3,A,0.0,0.0,D,2017-18,101.9,68.75,0.6051660516605166,0.21568627450980393
Everton,Leicester,2,1,H,2.0,0.0,H,2017-18,62.32142857142857,59.875,0.42435424354243545,0.23776223776223776
Man City,West Brom,3,0,H,1.0,0.0,H,2017-18,81.95,71.26315789473684,0.5401785714285714,0.15333333333333332
Newcastle,Burnley,1,1,D,0.0,0.0,D,2017-18,0.0,64.38888888888889,0.44715447154471544,0.15254237288135594
Southampton,Brighton,1,1,D,0.0,1.0,A,2017-18,60.0,0.0,0.41262135922330095,0.10526315789473684
Stoke,Watford,0,0,D,0.0,0.0,D,2017-18,59.40909090909091,47.041666666666664,0.34615384615384615,0.17142857142857143
Tottenham,Man United,2,0,H,2.0,0.0,H,2017-18,95.5,70.6,0.4944649446494465,0.47601476014760147
Arsenal,Everton,5,1,H,4.0,0.0,H,2017-18,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Bournemouth,Stoke,2,1,H,0.0,1.0,A,2017-18,68.75,59.40909090909091,0.3333333333333333,0.17692307692307693
Brighton,West Ham,3,1,H,1.0,1.0,D,2017-18,0.0,68.04545454545455,0.3684210526315789,0.19421487603305784
Burnley,Man City,1,1,D,0.0,1.0,A,2017-18,64.38888888888889,81.95,0.3559322033898305,0.33482142857142855
Leicester,Swansea,1,1,D,1.0,0.0,H,2017-18,59.875,50.16,0.34965034965034963,0.18811881188118812
